audio1_path,audio2_path,ground_truth,prediction,score1,score2,reasoning1,reasoning2,correct,prompt_type,dataset_name,n_shots,transcript_type,aggregate_fewshot,instruction_id,groundtruth1,groundtruth2
audio_data/somos_audio/5/audio_a.wav,audio_data/somos_audio/5/audio_b.wav,1,tie,4,4,"The audio clip demonstrates clear articulation with minimal distortion, noise, or artifacts, indicating good clarity. The speech has a natural flow, with appropriate intonation and rhythm, contributing to its naturalness. The overall quality is coherent and pleasant, with the voice sounding lifelike and expressive. There are no significant issues that detract from the listening experience.","The audio clip demonstrates clear articulation with minimal distortion, noise, or artifacts, indicating good clarity. The speech has a natural flow, with appropriate intonation and rhythm, contributing to its naturalness. The overall quality is coherent and pleasant, with the voice sounding lifelike and expressive. There are no significant issues that detract from the listening experience.",0.5,standard_cot,somos,4,none,True,,4.666666666666667,3.642857142857143
audio_data/somos_audio/6/audio_a.wav,audio_data/somos_audio/6/audio_b.wav,2,2,3,4,"The audio clip presents speech that is relatively clear, with minimal distortion or noise, indicating good clarity. However, the naturalness of the speech is somewhat lacking, as the intonation and rhythm appear slightly mechanical and less expressive than a natural human voice. The overall quality is decent, but the lack of expressiveness and natural prosody affects the lifelike quality of the speech.","The audio clip demonstrates clear articulation with minimal distortion, noise, or artifacts, indicating good clarity. The speech has a natural flow, with appropriate intonation and rhythm, contributing to its naturalness. The overall quality is coherent and pleasant, with the voice sounding lifelike and expressive. There are no significant issues that detract from the listening experience.",1.0,standard_cot,somos,4,none,True,,2.4545454545454546,3.642857142857143
audio_data/somos_audio/7/audio_a.wav,audio_data/somos_audio/7/audio_b.wav,1,tie,4,4,"The audio clip demonstrates clear articulation with minimal distortion, noise, or artifacts, indicating good clarity. The speech has a natural flow with appropriate intonation and rhythm, contributing to its naturalness. Overall, the audio presents a coherent and pleasant listening experience, closely resembling a natural human voice.","The audio clip demonstrates clear articulation with minimal distortion, noise, or artifacts, indicating good clarity. The speech has a natural flow, with appropriate intonation and rhythm, contributing to its naturalness. The overall quality is coherent and pleasant, with the voice sounding lifelike and expressive. There are no significant issues that detract from the listening experience.",0.5,standard_cot,somos,4,none,True,,3.4285714285714284,2.083333333333333
audio_data/somos_audio/9/audio_a.wav,audio_data/somos_audio/9/audio_b.wav,1,tie,4,4,"The audio clip demonstrates clear articulation with minimal distortion, noise, or artifacts, indicating good clarity. The speech has a natural flow with appropriate intonation and rhythm, contributing to its naturalness. Overall, the audio presents a coherent and pleasant listening experience, closely resembling a natural human voice.","The audio clip demonstrates clear articulation with minimal distortion, noise, or artifacts, indicating good clarity. The speech has a natural flow, with appropriate intonation and rhythm, contributing to its naturalness. The overall quality is coherent and pleasant, with the voice sounding lifelike and expressive. There are no significant issues that detract from the listening experience.",0.5,standard_cot,somos,4,none,True,,4.090909090909091,2.583333333333333
audio_data/somos_audio/10/audio_a.wav,audio_data/somos_audio/10/audio_b.wav,1,tie,4,4,"The audio clip demonstrates clear articulation with minimal distortion, noise, or artifacts, indicating good clarity. The speech has a natural flow with appropriate intonation and rhythm, contributing to its naturalness. Overall, the audio presents a coherent and pleasant listening experience, resembling a natural human voice. There are no significant issues that detract from the quality, making it sound lifelike and engaging.","The audio clip demonstrates clear articulation with minimal distortion, noise, or artifacts, indicating good clarity. The speech has a natural flow, with appropriate intonation and rhythm, contributing to its naturalness. The overall quality is coherent and pleasant, with the voice sounding lifelike and expressive. There are no significant issues that detract from the listening experience.",0.5,standard_cot,somos,4,none,True,,3.5,2.0
audio_data/somos_audio/11/audio_a.wav,audio_data/somos_audio/11/audio_b.wav,1,1,5,4,"The audio clip demonstrates clear articulation with minimal distortion, noise, or artifacts, indicating good clarity. The speech has a natural flow with appropriate intonation and rhythm, contributing to its naturalness. Overall, the audio presents a coherent and pleasant listening experience, closely resembling a natural human voice. There are no significant issues that detract from the quality, making it sound lifelike and engaging.","The audio clip demonstrates clear articulation with minimal distortion, noise, or artifacts, indicating good clarity. The speech has a natural flow, with appropriate intonation and rhythm, contributing to its naturalness. The overall quality is coherent and pleasant, with the voice sounding lifelike and expressive. There are no significant issues that detract from the listening experience.",1.0,standard_cot,somos,4,none,True,,4.333333333333333,2.0
audio_data/somos_audio/12/audio_a.wav,audio_data/somos_audio/12/audio_b.wav,1,1,5,4,"The audio clip demonstrates clear articulation with minimal distortion, noise, or artifacts, indicating good clarity. The speech has a natural flow with appropriate intonation and rhythm, contributing to its naturalness. Overall, the audio presents a coherent and pleasant listening experience, closely resembling a natural human voice. There are no significant issues that detract from the quality, making it sound lifelike and engaging.","The audio clip demonstrates clear articulation with minimal distortion, noise, or artifacts, indicating good clarity. The speech has a natural flow, with appropriate intonation and rhythm, contributing to its naturalness. The overall quality is coherent and pleasant, with the voice sounding lifelike and expressive. There are no significant issues that detract from the listening experience.",1.0,standard_cot,somos,4,none,True,,4.333333333333333,2.8181818181818183
audio_data/somos_audio/13/audio_a.wav,audio_data/somos_audio/13/audio_b.wav,1,1,5,4,"The audio clip demonstrates clear articulation with minimal distortion, noise, or artifacts, indicating good clarity. The speech has a natural flow with appropriate intonation and rhythm, contributing to its naturalness. Overall, the audio presents a coherent and pleasant listening experience, closely resembling a natural human voice. There are no significant issues that detract from the quality, making it sound lifelike and engaging.","The audio clip demonstrates clear articulation with minimal distortion, noise, or artifacts, indicating good clarity. The speech has a natural flow with appropriate intonation and rhythm, contributing to its naturalness. Overall, the audio presents a coherent and pleasant listening experience, resembling a natural human voice.",1.0,standard_cot,somos,4,none,True,,4.333333333333333,2.6666666666666665
audio_data/somos_audio/14/audio_a.wav,audio_data/somos_audio/14/audio_b.wav,1,1,5,4,"The audio clip demonstrates clear articulation with minimal distortion, noise, or artifacts, indicating good clarity. The speech has a natural flow with appropriate intonation and rhythm, contributing to its naturalness. Overall, the audio presents a coherent and pleasant listening experience, closely resembling a natural human voice. There are no significant issues that detract from the quality, making it sound lifelike and engaging.","The audio clip demonstrates clear articulation with minimal distortion, noise, or artifacts, indicating good clarity. The speech has a natural flow with appropriate intonation and rhythm, contributing to its naturalness. Overall, the audio sounds coherent and lifelike, with only minor issues that do not significantly detract from the listening experience.",1.0,standard_cot,somos,4,none,True,,4.333333333333333,3.0
audio_data/somos_audio/15/audio_a.wav,audio_data/somos_audio/15/audio_b.wav,1,1,5,4,"The audio clip demonstrates clear articulation with minimal distortion, noise, or artifacts, indicating good clarity. The speech has a natural flow with appropriate intonation and rhythm, contributing to its naturalness. Overall, the audio presents a coherent and pleasant listening experience, closely resembling a natural human voice. There are no significant issues that detract from the quality, making it sound lifelike and engaging.","The audio clip demonstrates clear articulation with minimal distortion, noise, or artifacts, indicating good clarity. The speech has a natural flow with appropriate intonation and rhythm, contributing to its naturalness. Overall, the audio sounds coherent and lifelike, with only minor issues that do not significantly detract from the listening experience.",1.0,standard_cot,somos,4,none,True,,4.333333333333333,3.0
audio_data/somos_audio/16/audio_a.wav,audio_data/somos_audio/16/audio_b.wav,1,1,5,4,"The audio clip demonstrates clear articulation with minimal distortion, noise, or artifacts, indicating good clarity. The speech has a natural flow with appropriate intonation and rhythm, contributing to its naturalness. Overall, the audio presents a coherent and pleasant listening experience, closely resembling a natural human voice. There are no significant issues that detract from the quality, making it sound lifelike and engaging.","The audio clip demonstrates clear articulation with minimal distortion, noise, or artifacts, indicating good clarity. The speech has a natural flow with appropriate intonation and rhythm, contributing to its naturalness. Overall, the audio presents a coherent and pleasant listening experience, resembling a natural human voice.",1.0,standard_cot,somos,4,none,True,,4.333333333333333,3.1818181818181817
audio_data/somos_audio/17/audio_a.wav,audio_data/somos_audio/17/audio_b.wav,1,1,5,4,"The audio clip demonstrates clear articulation with minimal distortion, noise, or artifacts, indicating good clarity. The speech has a natural flow with appropriate intonation and rhythm, contributing to its naturalness. Overall, the audio presents a coherent and pleasant listening experience, closely resembling a natural human voice. There are no significant issues that detract from the quality, making it sound lifelike and engaging.","The audio clip demonstrates clear articulation with minimal distortion, noise, or artifacts, indicating good clarity. The speech has a natural flow, with appropriate intonation and rhythm, contributing to its naturalness. The overall quality is coherent and pleasant, with the voice sounding lifelike and expressive. There are no significant issues that detract from the listening experience.",1.0,standard_cot,somos,4,none,True,,4.333333333333333,3.0
audio_data/somos_audio/20/audio_a.wav,audio_data/somos_audio/20/audio_b.wav,2,2,4,5,"The audio clip demonstrates clear articulation with minimal distortion, noise, or artifacts, indicating good clarity. The speech has a natural flow, with appropriate intonation and rhythm, contributing to its naturalness. Overall, the audio presents a coherent and pleasant listening experience, closely resembling a natural human voice.","The audio clip demonstrates clear articulation with no noticeable distortions, noise, or artifacts, indicating good clarity. The speech has a natural flow, with appropriate intonation and expressiveness, contributing to its naturalness. Overall, the audio presents a coherent and pleasant listening experience, closely resembling a natural human voice.",1.0,standard_cot,somos,4,none,True,,2.5,3.75
audio_data/somos_audio/21/audio_a.wav,audio_data/somos_audio/21/audio_b.wav,1,tie,4,4,"The audio clip demonstrates clear articulation with minimal distortion, noise, or artifacts, indicating good clarity. The speech has a natural flow, with appropriate intonation and rhythm, contributing to its naturalness. The overall quality is coherent and pleasant, resembling a lifelike human voice. There are no significant issues that detract from the listening experience.","The audio clip demonstrates clear articulation with minimal distortion, noise, or artifacts, indicating good clarity. The speech has a natural flow, with appropriate intonation and rhythm, contributing to its naturalness. Overall, the audio presents a coherent and pleasant listening experience, resembling a natural human voice. There are no significant issues that detract from the quality, making it sound lifelike and engaging.",0.5,standard_cot,somos,4,none,True,,3.692307692307693,2.5
